size_of_array, thread_per_block, number_of_all_blocks, Mflops/s, elapsed_from_GPU, elapsed_from_CPU
5120, 64, 80, 435645.156250, 0.001016, 0.004000
5120, 64, 80, 453488.125000, 0.000976, 0.003000
5120, 64, 80, 430424.812500, 0.001028, 0.004000
5120, 64, 80, 488247.406250, 0.000906, 0.004000
5120, 64, 80, 215326.359375, 0.002055, 0.003000
5120, 64, 80, 443610.687500, 0.000998, 0.004000
5120, 64, 80, 417117.687500, 0.001061, 0.003000
5120, 64, 80, 445410.968750, 0.000994, 0.005000
5120, 64, 80, 421259.875000, 0.001050, 0.004000
5120, 64, 80, 442645.125000, 0.001000, 0.004000
5120, 64, 80, 404265.687500, 0.001095, 0.004000
5120, 64, 80, 421799.531250, 0.001049, 0.003000
5120, 64, 80, 423868.093750, 0.001044, 0.004000
5120, 64, 80, 435645.156250, 0.001016, 0.004000
5120, 64, 80, 418886.531250, 0.001056, 0.005000
5120, 64, 80, 425315.093750, 0.001040, 0.004000
5120, 64, 80, 450915.218750, 0.000981, 0.004000
5120, 64, 80, 423128.812500, 0.001046, 0.005000
5120, 64, 80, 429329.125000, 0.001031, 0.004000
5120, 64, 80, 401169.656250, 0.001103, 0.004000
5120, 64, 80, 440193.531250, 0.001005, 0.004000
5120, 64, 80, 412120.625000, 0.001074, 0.004000
5120, 64, 80, 432160.000000, 0.001024, 0.004000
5120, 64, 80, 474168.343750, 0.000933, 0.003000
5120, 64, 80, 430532.062500, 0.001028, 0.003000
5120, 64, 80, 430317.718750, 0.001028, 0.004000
5120, 64, 80, 429956.468750, 0.001029, 0.004000
5120, 64, 80, 449786.000000, 0.000984, 0.003000
5120, 64, 80, 438185.031250, 0.001010, 0.003000
5120, 64, 80, 434045.375000, 0.001020, 0.004000
5120, 64, 80, 428849.812500, 0.001032, 0.003000
5120, 64, 80, 435645.156250, 0.001016, 0.004000
5120, 64, 80, 425393.562500, 0.001040, 0.004000
5120, 64, 80, 426193.250000, 0.001038, 0.004000
5120, 64, 80, 437575.000000, 0.001011, 0.004000
5120, 64, 80, 429769.406250, 0.001030, 0.005000
5120, 64, 80, 411850.593750, 0.001074, 0.004000
5120, 64, 80, 447283.781250, 0.000989, 0.005000
5120, 64, 80, 451710.593750, 0.000980, 0.004000
5120, 64, 80, 419051.562500, 0.001056, 0.005000
5120, 64, 80, 348938.218750, 0.001268, 0.004000
5120, 64, 80, 495720.687500, 0.000893, 0.003000
5120, 64, 80, 433229.562500, 0.001021, 0.004000
5120, 64, 80, 444551.875000, 0.000995, 0.004000
5120, 64, 80, 415538.437500, 0.001065, 0.004000
5120, 64, 80, 414405.281250, 0.001068, 0.004000
5120, 64, 80, 414740.875000, 0.001067, 0.004000
5120, 64, 80, 418759.718750, 0.001057, 0.004000
5120, 64, 80, 443340.500000, 0.000998, 0.004000
5120, 64, 80, 423323.156250, 0.001045, 0.005000
5120, 64, 80, 425354.312500, 0.001040, 0.004000
5120, 64, 80, 407325.843750, 0.001086, 0.004000
5120, 64, 80, 446446.281250, 0.000991, 0.004000
5120, 64, 80, 453592.218750, 0.000976, 0.003000
5120, 64, 80, 434590.968750, 0.001018, 0.004000
5120, 64, 80, 439145.156250, 0.001008, 0.005000
5120, 64, 80, 428026.875000, 0.001034, 0.003000
5120, 64, 80, 377628.125000, 0.001172, 0.004000
5120, 64, 80, 406678.968750, 0.001088, 0.004000
5120, 64, 80, 418556.906250, 0.001057, 0.004000
5120, 64, 80, 408686.062500, 0.001083, 0.004000
5120, 64, 80, 448269.656250, 0.000987, 0.003000
5120, 64, 80, 414219.125000, 0.001068, 0.003000
5120, 64, 80, 434645.625000, 0.001018, 0.003000
5120, 64, 80, 439214.875000, 0.001008, 0.004000
5120, 64, 80, 375648.406250, 0.001178, 0.003000
5120, 64, 80, 451813.906250, 0.000979, 0.003000
5120, 64, 80, 436483.906250, 0.001014, 0.004000
5120, 64, 80, 424544.718750, 0.001042, 0.004000
5120, 64, 80, 417142.875000, 0.001061, 0.004000
5120, 64, 80, 454307.468750, 0.000974, 0.003000
5120, 64, 80, 410688.656250, 0.001078, 0.003000
5120, 64, 80, 408396.468750, 0.001084, 0.003000
5120, 64, 80, 436208.562500, 0.001014, 0.003000
5120, 64, 80, 449230.781250, 0.000985, 0.004000
5120, 64, 80, 423569.468750, 0.001045, 0.004000
5120, 64, 80, 441712.031250, 0.001002, 0.004000
5120, 64, 80, 453845.281250, 0.000975, 0.004000
5120, 64, 80, 442786.875000, 0.000999, 0.004000
5120, 64, 80, 400148.156250, 0.001106, 0.004000
5120, 64, 80, 442178.062500, 0.001001, 0.004000
5120, 64, 80, 442446.875000, 0.001000, 0.003000
5120, 64, 80, 442645.125000, 0.001000, 0.004000
5120, 64, 80, 452198.031250, 0.000979, 0.004000
5120, 64, 80, 428863.093750, 0.001032, 0.004000
5120, 64, 80, 438171.187500, 0.001010, 0.004000
5120, 64, 80, 442786.875000, 0.000999, 0.004000
5120, 64, 80, 423686.250000, 0.001044, 0.004000
5120, 64, 80, 423323.156250, 0.001045, 0.004000
5120, 64, 80, 429342.437500, 0.001031, 0.004000
5120, 64, 80, 458768.562500, 0.000965, 0.004000
5120, 64, 80, 446187.000000, 0.000992, 0.003000
5120, 64, 80, 428013.562500, 0.001034, 0.004000
5120, 64, 80, 421118.750000, 0.001051, 0.003000
5120, 64, 80, 332518.687500, 0.001331, 0.003000
5120, 64, 80, 417962.343750, 0.001059, 0.005000
5120, 64, 80, 428398.093750, 0.001033, 0.004000
5120, 64, 80, 417508.062500, 0.001060, 0.004000
5120, 64, 80, 438060.093750, 0.001010, 0.004000
5120, 64, 80, 413946.343750, 0.001069, 0.004000
5120, 64, 80, 429102.656250, 0.001031, 0.004000
5120, 64, 80, 421542.375000, 0.001050, 0.004000
5120, 64, 80, 426206.437500, 0.001038, 0.003000
5120, 64, 80, 444966.718750, 0.000995, 0.004000
5120, 64, 80, 425092.812500, 0.001041, 0.005000
5120, 64, 80, 435645.156250, 0.001016, 0.004000
5120, 64, 80, 434864.312500, 0.001018, 0.004000
5120, 64, 80, 440081.437500, 0.001006, 0.003000
5120, 64, 80, 410798.468750, 0.001077, 0.004000
5120, 64, 80, 459576.593750, 0.000963, 0.004000
5120, 64, 80, 422469.625000, 0.001047, 0.004000
5120, 64, 80, 441867.312500, 0.001002, 0.003000
5120, 64, 80, 451283.156250, 0.000981, 0.003000
5120, 64, 80, 437284.406250, 0.001012, 0.003000
5120, 64, 80, 416389.250000, 0.001063, 0.003000
5120, 64, 80, 466412.125000, 0.000949, 0.004000
5120, 64, 80, 443696.062500, 0.000997, 0.005000
5120, 64, 80, 447689.250000, 0.000988, 0.004000
5120, 64, 80, 417168.031250, 0.001061, 0.004000
5120, 64, 80, 412612.468750, 0.001073, 0.004000
5120, 64, 80, 429555.812500, 0.001030, 0.006000
5120, 64, 80, 431189.812500, 0.001026, 0.004000
5120, 64, 80, 428265.468750, 0.001033, 0.004000
5120, 64, 80, 461447.500000, 0.000959, 0.004000
5120, 64, 80, 478053.093750, 0.000926, 0.004000
5120, 64, 80, 427101.500000, 0.001036, 0.004000
5120, 64, 80, 425563.718750, 0.001040, 0.004000
5120, 64, 80, 420223.031250, 0.001053, 0.003000
5120, 64, 80, 431553.156250, 0.001025, 0.004000
5120, 64, 80, 448298.718750, 0.000987, 0.003000
5120, 64, 80, 405950.781250, 0.001090, 0.004000
5120, 64, 80, 472822.750000, 0.000936, 0.003000
5120, 64, 80, 439969.468750, 0.001006, 0.004000
5120, 64, 80, 440853.062500, 0.001004, 0.004000
5120, 64, 80, 404017.625000, 0.001095, 0.004000
5120, 64, 80, 446230.187500, 0.000992, 0.004000
5120, 64, 80, 439535.937500, 0.001007, 0.004000
5120, 64, 80, 446590.468750, 0.000991, 0.004000
5120, 64, 80, 509453.656250, 0.000869, 0.005000
5120, 64, 80, 445425.343750, 0.000994, 0.004000
5120, 64, 80, 417281.343750, 0.001061, 0.005000
5120, 64, 80, 423025.312500, 0.001046, 0.004000
5120, 64, 80, 391449.250000, 0.001130, 0.004000
5120, 64, 80, 422095.656250, 0.001048, 0.004000
5120, 64, 80, 448298.718750, 0.000987, 0.004000
5120, 64, 80, 412317.218750, 0.001073, 0.003000
5120, 64, 80, 426903.718750, 0.001037, 0.003000
5120, 64, 80, 423517.593750, 0.001045, 0.005000
5120, 64, 80, 413772.937500, 0.001070, 0.003000
5120, 64, 80, 414318.406250, 0.001068, 0.004000
5120, 64, 80, 419687.406250, 0.001054, 0.004000
5120, 64, 80, 438240.593750, 0.001010, 0.005000
5120, 64, 80, 351850.187500, 0.001258, 0.004000
5120, 64, 80, 451991.125000, 0.000979, 0.004000
5120, 64, 80, 426390.406250, 0.001038, 0.004000
5120, 64, 80, 449332.937500, 0.000985, 0.003000
5120, 64, 80, 431095.750000, 0.001027, 0.004000
5120, 64, 80, 438365.625000, 0.001010, 0.003000
5120, 64, 80, 432160.000000, 0.001024, 0.004000
5120, 64, 80, 430264.125000, 0.001029, 0.004000
5120, 64, 80, 424518.687500, 0.001042, 0.004000
5120, 64, 80, 431364.656250, 0.001026, 0.003000
