size_of_array, thread_per_block, number_of_all_blocks, Mflops/s, elapsed_from_GPU, elapsed_from_CPU
5120, 256, 20, 1181746.875000, 0.001016, 0.005000
5120, 256, 20, 1208589.250000, 0.000993, 0.004000
5120, 256, 20, 1135631.875000, 0.001057, 0.004000
5120, 256, 20, 1165445.500000, 0.001030, 0.004000
5120, 256, 20, 1165517.875000, 0.001030, 0.004000
5120, 256, 20, 1156035.375000, 0.001038, 0.004000
5120, 256, 20, 1206684.250000, 0.000995, 0.004000
5120, 256, 20, 1162231.625000, 0.001033, 0.004000
5120, 256, 20, 1154505.500000, 0.001040, 0.003000
5120, 256, 20, 1155750.375000, 0.001039, 0.004000
5120, 256, 20, 1118631.500000, 0.001073, 0.003000
5120, 256, 20, 1042932.437500, 0.001151, 0.003000
5120, 256, 20, 1086554.000000, 0.001105, 0.004000
5120, 256, 20, 1186493.875000, 0.001012, 0.004000
5120, 256, 20, 1174605.125000, 0.001022, 0.004000
5120, 256, 20, 1050585.125000, 0.001143, 0.004000
5120, 256, 20, 1190825.375000, 0.001008, 0.004000
5120, 256, 20, 1225688.375000, 0.000979, 0.004000
5120, 256, 20, 1014062.312500, 0.001184, 0.003000
5120, 256, 20, 1263504.625000, 0.000950, 0.004000
5120, 256, 20, 1075896.000000, 0.001116, 0.004000
5120, 256, 20, 1090787.750000, 0.001100, 0.004000
5120, 256, 20, 1031036.250000, 0.001164, 0.003000
5120, 256, 20, 1017583.250000, 0.001180, 0.004000
5120, 256, 20, 1105836.625000, 0.001086, 0.005000
5120, 256, 20, 1193098.000000, 0.001006, 0.004000
5120, 256, 20, 1198625.750000, 0.001001, 0.003000
5120, 256, 20, 1140396.125000, 0.001053, 0.003000
5120, 256, 20, 1167585.750000, 0.001028, 0.004000
5120, 256, 20, 1118098.125000, 0.001074, 0.003000
5120, 256, 20, 1206567.750000, 0.000995, 0.005000
5120, 256, 20, 1210617.375000, 0.000992, 0.003000
5120, 256, 20, 1133709.875000, 0.001059, 0.004000
5120, 256, 20, 1163240.875000, 0.001032, 0.004000
5120, 256, 20, 1247039.375000, 0.000963, 0.005000
5120, 256, 20, 1137629.375000, 0.001055, 0.004000
5120, 256, 20, 1162736.125000, 0.001032, 0.004000
5120, 256, 20, 1187771.250000, 0.001011, 0.004000
5120, 256, 20, 1098389.250000, 0.001093, 0.003000
5120, 256, 20, 1136733.125000, 0.001056, 0.004000
5120, 256, 20, 1148355.750000, 0.001045, 0.004000
5120, 256, 20, 1213515.500000, 0.000989, 0.004000
5120, 256, 20, 1135219.500000, 0.001057, 0.004000
5120, 256, 20, 1168495.000000, 0.001027, 0.003000
5120, 256, 20, 1147091.750000, 0.001046, 0.003000
5120, 256, 20, 1151528.625000, 0.001042, 0.004000
5120, 256, 20, 1189277.500000, 0.001009, 0.004000
5120, 256, 20, 1119766.875000, 0.001072, 0.005000
5120, 256, 20, 1160649.500000, 0.001034, 0.004000
5120, 256, 20, 1050438.000000, 0.001143, 0.004000
5120, 256, 20, 1225408.125000, 0.000980, 0.004000
5120, 256, 20, 1168604.125000, 0.001027, 0.004000
5120, 256, 20, 1173135.875000, 0.001023, 0.004000
5120, 256, 20, 1198970.625000, 0.001001, 0.004000
5120, 256, 20, 1156070.875000, 0.001038, 0.004000
5120, 256, 20, 1101679.750000, 0.001090, 0.003000
5120, 256, 20, 1147021.500000, 0.001047, 0.004000
5120, 256, 20, 901778.750000, 0.001331, 0.003000
5120, 256, 20, 1046569.500000, 0.001147, 0.003000
5120, 256, 20, 1191884.875000, 0.001007, 0.004000
5120, 256, 20, 1166170.125000, 0.001029, 0.003000
5120, 256, 20, 1191695.625000, 0.001007, 0.004000
5120, 256, 20, 1087436.000000, 0.001104, 0.004000
5120, 256, 20, 1181002.750000, 0.001016, 0.004000
5120, 256, 20, 1169223.250000, 0.001027, 0.004000
5120, 256, 20, 1244433.125000, 0.000965, 0.004000
5120, 256, 20, 1136423.125000, 0.001056, 0.004000
5120, 256, 20, 1190938.875000, 0.001008, 0.004000
5120, 256, 20, 1221020.500000, 0.000983, 0.003000
5120, 256, 20, 1198051.375000, 0.001002, 0.003000
5120, 256, 20, 1116135.375000, 0.001075, 0.003000
5120, 256, 20, 1139737.875000, 0.001053, 0.004000
5120, 256, 20, 877190.875000, 0.001368, 0.003000
5120, 256, 20, 1191317.000000, 0.001008, 0.003000
5120, 256, 20, 1156070.875000, 0.001038, 0.004000
5120, 256, 20, 1088287.750000, 0.001103, 0.003000
5120, 256, 20, 1158355.750000, 0.001036, 0.004000
5120, 256, 20, 1089457.250000, 0.001102, 0.004000
5120, 256, 20, 1116567.125000, 0.001075, 0.004000
5120, 256, 20, 843103.187500, 0.001424, 0.003000
5120, 256, 20, 1189918.875000, 0.001009, 0.004000
5120, 256, 20, 1138596.125000, 0.001054, 0.004000
5120, 256, 20, 1105901.875000, 0.001085, 0.004000
5120, 256, 20, 1051586.375000, 0.001142, 0.003000
5120, 256, 20, 1177185.500000, 0.001020, 0.003000
5120, 256, 20, 839180.187500, 0.001430, 0.004000
5120, 256, 20, 1116534.000000, 0.001075, 0.004000
5120, 256, 20, 1184807.625000, 0.001013, 0.004000
5120, 256, 20, 1140638.875000, 0.001052, 0.004000
5120, 256, 20, 1097425.250000, 0.001094, 0.004000
5120, 256, 20, 1107992.375000, 0.001083, 0.004000
5120, 256, 20, 1081916.000000, 0.001110, 0.004000
5120, 256, 20, 1149235.375000, 0.001045, 0.004000
5120, 256, 20, 1129783.250000, 0.001062, 0.004000
5120, 256, 20, 1158606.125000, 0.001036, 0.004000
5120, 256, 20, 1169916.250000, 0.001026, 0.004000
5120, 256, 20, 1130225.750000, 0.001062, 0.004000
5120, 256, 20, 1206218.625000, 0.000995, 0.004000
5120, 256, 20, 1167585.750000, 0.001028, 0.004000
5120, 256, 20, 1105738.875000, 0.001086, 0.004000
5120, 256, 20, 1144641.500000, 0.001049, 0.004000
5120, 256, 20, 1128933.250000, 0.001063, 0.003000
5120, 256, 20, 1223769.125000, 0.000981, 0.003000
5120, 256, 20, 1173429.375000, 0.001023, 0.004000
5120, 256, 20, 1142862.875000, 0.001050, 0.003000
5120, 256, 20, 1126661.375000, 0.001065, 0.004000
5120, 256, 20, 1126492.125000, 0.001066, 0.004000
5120, 256, 20, 1170025.750000, 0.001026, 0.004000
5120, 256, 20, 1128152.375000, 0.001064, 0.003000
5120, 256, 20, 1181411.875000, 0.001016, 0.004000
5120, 256, 20, 1193743.250000, 0.001006, 0.004000
5120, 256, 20, 1168058.250000, 0.001028, 0.004000
5120, 256, 20, 1075464.125000, 0.001116, 0.003000
5120, 256, 20, 1018135.687500, 0.001179, 0.003000
5120, 256, 20, 1174127.250000, 0.001022, 0.004000
5120, 256, 20, 1153795.250000, 0.001040, 0.004000
5120, 256, 20, 1205404.500000, 0.000996, 0.004000
5120, 256, 20, 1176853.125000, 0.001020, 0.004000
5120, 256, 20, 1047036.875000, 0.001146, 0.004000
5120, 256, 20, 1085422.250000, 0.001106, 0.003000
5120, 256, 20, 1091486.000000, 0.001100, 0.004000
5120, 256, 20, 1221100.000000, 0.000983, 0.004000
5120, 256, 20, 1141749.875000, 0.001051, 0.004000
5120, 256, 20, 1064356.875000, 0.001128, 0.003000
5120, 256, 20, 1136147.875000, 0.001057, 0.004000
5120, 256, 20, 1129273.125000, 0.001063, 0.004000
5120, 256, 20, 1132238.375000, 0.001060, 0.004000
5120, 256, 20, 1142619.250000, 0.001051, 0.004000
5120, 256, 20, 1086019.250000, 0.001105, 0.004000
5120, 256, 20, 1210578.375000, 0.000992, 0.003000
5120, 256, 20, 1144816.125000, 0.001049, 0.004000
5120, 256, 20, 1115305.750000, 0.001076, 0.003000
5120, 256, 20, 1213751.250000, 0.000989, 0.003000
5120, 256, 20, 1257701.000000, 0.000954, 0.004000
5120, 256, 20, 1170683.000000, 0.001025, 0.004000
5120, 256, 20, 1188185.000000, 0.001010, 0.003000
5120, 256, 20, 1112296.250000, 0.001079, 0.004000
5120, 256, 20, 1025483.625000, 0.001171, 0.003000
5120, 256, 20, 1211908.125000, 0.000990, 0.003000
5120, 256, 20, 1193173.875000, 0.001006, 0.003000
5120, 256, 20, 1191998.375000, 0.001007, 0.004000
5120, 256, 20, 1172256.000000, 0.001024, 0.004000
5120, 256, 20, 1144466.875000, 0.001049, 0.004000
5120, 256, 20, 1101420.875000, 0.001090, 0.004000
5120, 256, 20, 1056145.875000, 0.001137, 0.003000
5120, 256, 20, 1112098.500000, 0.001079, 0.004000
5120, 256, 20, 1083666.250000, 0.001108, 0.003000
5120, 256, 20, 1182044.875000, 0.001016, 0.004000
5120, 256, 20, 1211282.000000, 0.000991, 0.004000
5120, 256, 20, 1127575.875000, 0.001065, 0.003000
5120, 256, 20, 1166315.000000, 0.001029, 0.003000
