size_of_array, thread_per_block, number_of_all_blocks, Mflops/s, elapsed_from_GPU, elapsed_from_CPU
5120, 64, 80, 457614.812500, 0.000967, 0.003000
5120, 64, 80, 426127.593750, 0.001038, 0.003000
5120, 64, 80, 418278.406250, 0.001058, 0.005000
5120, 64, 80, 452953.406250, 0.000977, 0.004000
5120, 64, 80, 470090.437500, 0.000941, 0.004000
5120, 64, 80, 464688.156250, 0.000952, 0.004000
5120, 64, 80, 423051.156250, 0.001046, 0.004000
5120, 64, 80, 440081.437500, 0.001006, 0.004000
5120, 64, 80, 423647.312500, 0.001045, 0.005000
5120, 64, 80, 429582.531250, 0.001030, 0.004000
5120, 64, 80, 431230.125000, 0.001026, 0.004000
5120, 64, 80, 401309.312500, 0.001103, 0.003000
5120, 64, 80, 458768.562500, 0.000965, 0.004000
5120, 64, 80, 445253.218750, 0.000994, 0.004000
5120, 64, 80, 460111.781250, 0.000962, 0.004000
5120, 64, 80, 421388.250000, 0.001050, 0.004000
5120, 64, 80, 445928.000000, 0.000992, 0.004000
5120, 64, 80, 431660.843750, 0.001025, 0.004000
5120, 64, 80, 457796.593750, 0.000967, 0.003000
5120, 64, 80, 461925.312500, 0.000958, 0.004000
5120, 64, 80, 421054.687500, 0.001051, 0.004000
5120, 64, 80, 410128.406250, 0.001079, 0.004000
5120, 64, 80, 435645.156250, 0.001016, 0.005000
5120, 64, 80, 395027.437500, 0.001120, 0.004000
5120, 64, 80, 405867.375000, 0.001090, 0.003000
5120, 64, 80, 397822.937500, 0.001112, 0.004000
5120, 64, 80, 431378.125000, 0.001026, 0.004000
5120, 64, 80, 414132.281250, 0.001069, 0.005000
5120, 64, 80, 403887.812500, 0.001096, 0.003000
5120, 64, 80, 456828.750000, 0.000969, 0.004000
5120, 64, 80, 415938.375000, 0.001064, 0.004000
5120, 64, 80, 461647.750000, 0.000959, 0.004000
5120, 64, 80, 428464.437500, 0.001033, 0.003000
5120, 64, 80, 443696.062500, 0.000997, 0.004000
5120, 64, 80, 437533.437500, 0.001011, 0.004000
5120, 64, 80, 419598.281250, 0.001055, 0.004000
5120, 64, 80, 454501.593750, 0.000974, 0.003000
5120, 64, 80, 383120.562500, 0.001155, 0.004000
5120, 64, 80, 435316.000000, 0.001017, 0.004000
5120, 64, 80, 405938.875000, 0.001090, 0.004000
5120, 64, 80, 420555.312500, 0.001052, 0.004000
5120, 64, 80, 444594.750000, 0.000995, 0.004000
5120, 64, 80, 405665.000000, 0.001091, 0.004000
5120, 64, 80, 427035.562500, 0.001036, 0.004000
5120, 64, 80, 424936.093750, 0.001041, 0.004000
5120, 64, 80, 386504.156250, 0.001145, 0.004000
5120, 64, 80, 452050.187500, 0.000979, 0.004000
5120, 64, 80, 382442.468750, 0.001157, 0.004000
5120, 64, 80, 453458.375000, 0.000976, 0.004000
5120, 64, 80, 449990.875000, 0.000983, 0.004000
5120, 64, 80, 398717.562500, 0.001110, 0.004000
5120, 64, 80, 463691.000000, 0.000954, 0.003000
5120, 64, 80, 429209.187500, 0.001031, 0.004000
5120, 64, 80, 418404.906250, 0.001058, 0.004000
5120, 64, 80, 417142.875000, 0.001061, 0.004000
5120, 64, 80, 436387.500000, 0.001014, 0.004000
5120, 64, 80, 401635.687500, 0.001102, 0.005000
5120, 64, 80, 405427.156250, 0.001092, 0.003000
5120, 64, 80, 427286.218750, 0.001036, 0.004000
5120, 64, 80, 424675.093750, 0.001042, 0.005000
5120, 64, 80, 449157.812500, 0.000985, 0.003000
5120, 64, 80, 442744.375000, 0.001000, 0.004000
5120, 64, 80, 422702.062500, 0.001047, 0.004000
5120, 64, 80, 443753.031250, 0.000997, 0.004000
5120, 64, 80, 411274.968750, 0.001076, 0.004000
5120, 64, 80, 427088.312500, 0.001036, 0.004000
5120, 64, 80, 458024.031250, 0.000966, 0.003000
5120, 64, 80, 428743.437500, 0.001032, 0.004000
5120, 64, 80, 444594.750000, 0.000995, 0.005000
5120, 64, 80, 438476.812500, 0.001009, 0.004000
5120, 64, 80, 449654.343750, 0.000984, 0.004000
5120, 64, 80, 405403.375000, 0.001092, 0.004000
5120, 64, 80, 409266.656250, 0.001081, 0.004000
5120, 64, 80, 418759.718750, 0.001057, 0.004000
5120, 64, 80, 444494.687500, 0.000996, 0.004000
5120, 64, 80, 441881.375000, 0.001001, 0.005000
5120, 64, 80, 431297.406250, 0.001026, 0.003000
5120, 64, 80, 457569.375000, 0.000967, 0.003000
5120, 64, 80, 455084.906250, 0.000972, 0.004000
5120, 64, 80, 454606.156250, 0.000973, 0.003000
5120, 64, 80, 451622.093750, 0.000980, 0.004000
5120, 64, 80, 462698.062500, 0.000956, 0.004000
5120, 64, 80, 460494.843750, 0.000961, 0.004000
5120, 64, 80, 460786.312500, 0.000960, 0.003000
5120, 64, 80, 397331.375000, 0.001114, 0.004000
5120, 64, 80, 443113.218750, 0.000999, 0.004000
5120, 64, 80, 411580.968750, 0.001075, 0.004000
5120, 64, 80, 428730.125000, 0.001032, 0.004000
5120, 64, 80, 433066.718750, 0.001022, 0.005000
5120, 64, 80, 415276.406250, 0.001066, 0.005000
5120, 64, 80, 418506.250000, 0.001057, 0.004000
5120, 64, 80, 429142.562500, 0.001031, 0.003000
5120, 64, 80, 466695.468750, 0.000948, 0.004000
5120, 64, 80, 411752.531250, 0.001075, 0.005000
5120, 64, 80, 399408.531250, 0.001108, 0.004000
5120, 64, 80, 417924.437500, 0.001059, 0.004000
